product_id,category,brand,option,r,g,b,L,a,b,hex,case_type,timestamp
A20251125115010809807,A_normal,liptint,3CE,OY단독더스키핑크쿨베스트,201,100,113,42,170,140,#C96471,2025-11-25 11:50:10
A20251125115010215906,A_normal,liptint,3CE,OY단독미드나잇콜가을웜추천,146,64,55,29,163,151,#924037,2025-11-25 11:50:10
A20251125115010497048,A_normal,liptint,3CE,OY단독사일런트쿨베스트,159,21,66,27,183,141,#9F1542,2025-11-25 11:50:10
A20251125115010130616,A_normal,liptint,3CE,OY단독소프트스포큰웜추천,193,103,104,41,165,145,#C16768,2025-11-25 11:50:10
A20251125115010279306,A_normal,liptint,3CE,나이트토크쿨추천,183,95,100,39,165,142,#B75F64,2025-11-25 11:50:10
A20251125115010183335,A_normal,liptint,3CE,다키스트아워가을웜추천,136,53,58,26,164,144,#88353A,2025-11-25 11:50:10
A20251125115010954727,A_normal,liptint,3CE,다포딜웜베스트,163,48,58,29,176,151,#A3303A,2025-11-25 11:50:10
A20251125115010204390,A_normal,liptint,3CE,더블윈드쿨추천,169,53,62,31,176,151,#A9353E,2025-11-25 11:50:10
A20251125115010952345,A_normal,liptint,3CE,디어마치뉴트럴추천,190,104,96,41,162,149,#BE6860,2025-11-25 11:50:10
A20251125115010337055,A_normal,liptint,3CE,레이다운웜베스트,190,89,75,38,169,156,#BE594B,2025-11-25 11:50:10
A20251125115010942257,A_normal,liptint,3CE,모어피치웜추천,227,126,83,48,165,169,#E37E53,2025-11-25 11:50:10
A20251125115010203986,A_normal,liptint,3CE,베스트에버여름쿨추천,218,3,63,36,200,160,#DA033F,2025-11-25 11:50:10
A20251125115010249425,A_normal,liptint,3CE,베이크베이지웜추천,193,90,66,39,169,162,#C15A42,2025-11-25 11:50:11
A20251125115011308319,A_normal,liptint,3CE,세피아웜추천,182,56,54,33,179,160,#B63836,2025-11-25 11:50:11
A20251125115011195352,A_normal,liptint,3CE,셀프메이드뉴트럴추천,156,88,84,34,156,143,#9C5854,2025-11-25 11:50:11
A20251125115011877082,A_normal,liptint,3CE,스파이스드라떼가을웜추천,164,82,83,34,163,144,#A45253,2025-11-25 11:50:11
A20251125115011431680,A_normal,liptint,3CE,스팟플레이어쿨추천,222,45,64,38,195,164,#DE2D40,2025-11-25 11:50:11
A20251125115011222684,A_normal,liptint,3CE,스피크업뉴트럴추천,157,40,60,27,177,146,#9D283C,2025-11-25 11:50:11
A20251125115011329172,A_normal,liptint,3CE,얼리아워쿨추천,189,84,79,38,171,153,#BD544F,2025-11-25 11:50:11
A20251125115011699538,A_normal,liptint,3CE,웜스웜추천,213,121,102,46,163,155,#D57966,2025-11-25 11:50:11
A20251125115011311612,A_normal,liptint,3CE,인더나우쿨추천,210,102,93,43,171,154,#D2665D,2025-11-25 11:50:11
A20251125115011146151,A_normal,liptint,3CE,차일드라이크봄웜추천,227,57,34,39,193,182,#E33922,2025-11-25 11:50:11
A20251125115011333270,A_normal,liptint,3CE,체이싱로즈웜추천,209,96,91,42,173,154,#D1605B,2025-11-25 11:50:11
A20251125115011263555,A_normal,liptint,3CE,캐시미어누드쿨베스트,189,96,116,40,168,135,#BD6074,2025-11-25 11:50:11
A20251125115011111330,A_normal,liptint,3CE,캐주얼어페어웜추천,193,64,69,35,180,155,#C14045,2025-11-25 11:50:11
A20251125115011301602,A_normal,liptint,3CE,코랄문봄웜추천,217,77,68,40,183,164,#D94D44,2025-11-25 11:50:11
A20251125115011236958,A_normal,liptint,3CE,탱이피버틴티드썸머에디션,244,99,64,46,183,177,#F46340,2025-11-25 11:50:11
A20251125115011236161,A_normal,liptint,3CE,토프가을웜추천,136,66,60,28,158,146,#88423C,2025-11-25 11:50:11
A20251125115011106637,A_normal,liptint,3CE,퍼스트레터뉴트럴추천,212,90,76,41,176,161,#D45A4C,2025-11-25 11:50:11
A20251125115011368613,A_normal,liptint,3CE,플레이오프뉴트럴추천,217,29,30,36,197,179,#D91D1E,2025-11-25 11:50:11
A20251125115011219527,A_normal,liptint,3CE,피그타치오봄웜추천,198,105,102,42,166,147,#C66966,2025-11-25 11:50:11
A20251125115011756917,A_normal,liptint,3CE,핑크구아바쿨베스트,214,68,74,39,186,159,#D6444A,2025-11-25 11:50:11
A20251125115011825286,A_normal,liptint,3CE,히티드봄웜추천,174,82,88,36,167,143,#AE5258,2025-11-25 11:50:11
A20251125115011735806,A_normal,liptint,네이밍,NEW베어BEAR,174,94,98,38,161,141,#AE5E62,2025-11-25 11:50:11
A20251125115011315015,A_normal,liptint,네이밍,NEW솔SOL,155,68,65,31,165,149,#9B4441,2025-11-25 11:50:12
A20251125115012292323,A_normal,liptint,네이밍,NEW테디TEDDY,183,102,107,40,162,140,#B7666B,2025-11-25 11:50:12
A20251125115012286061,A_normal,liptint,네이밍,NEW테이스티TASTY,180,70,79,34,174,147,#B4464F,2025-11-25 11:50:12
A20251125115012191453,A_normal,liptint,네이밍,누디NUDI,222,182,147,58,139,152,#DEB693,2025-11-25 11:50:12
A20251125115012780004,A_normal,liptint,네이밍,던더DONDER,209,115,143,45,168,130,#D1738F,2025-11-25 11:50:12
A20251125115012339126,A_normal,liptint,네이밍,데니아DENIA,219,160,149,54,149,143,#DBA095,2025-11-25 11:50:12
A20251125115012178333,A_normal,liptint,네이밍,드모르DMORE,175,89,92,37,164,143,#AF595C,2025-11-25 11:50:12
A20251125115012279501,A_normal,liptint,네이밍,록스ROX,117,38,42,21,163,145,#75262A,2025-11-25 11:50:12
A20251125115012355061,A_normal,liptint,네이밍,번트BURNT,123,69,61,27,151,143,#7B453D,2025-11-25 11:50:12
A20251125115012535079,A_normal,liptint,네이밍,베이BEI,199,153,150,51,145,137,#C79996,2025-11-25 11:50:12
A20251125115012157861,A_normal,liptint,네이밍,블러쉬BLUSH,215,159,164,54,150,134,#D79FA4,2025-11-25 11:50:12
A20251125115012330968,A_normal,liptint,네이밍,세피아SEPIA,116,71,73,27,148,135,#744749,2025-11-25 11:50:12
A20251125115012314634,A_normal,liptint,네이밍,슬레이트SLATE,120,27,62,21,170,131,#781B3E,2025-11-25 11:50:12
A20251125115012236971,A_normal,liptint,네이밍,시엔나SIENNA,168,107,112,39,154,136,#A86B70,2025-11-25 11:50:12
A20251125115012265331,A_normal,liptint,네이밍,에트나ETNA,199,59,71,36,184,155,#C73B47,2025-11-25 11:50:12
A20251125115012444665,A_normal,liptint,네이밍,오브디OVEDI,182,85,88,37,168,146,#B65558,2025-11-25 11:50:12
A20251125115012615278,A_normal,liptint,네이밍,오브디OVEDI,161,95,89,36,155,144,#A15F59,2025-11-25 11:50:12
A20251125115012419241,A_normal,liptint,네이밍,오일러OILER,131,45,42,24,165,151,#832D2A,2025-11-25 11:50:12
A20251125115012112068,A_normal,liptint,네이밍,오피아OPIA,201,50,80,35,188,149,#C93250,2025-11-25 11:50:12
A20251125115012989852,A_normal,liptint,네이밍,워니WANNY,222,112,98,46,171,157,#DE7062,2025-11-25 11:50:13
A20251125115013375606,A_normal,liptint,네이밍,이테일EYTAIL,198,105,127,42,167,133,#C6697F,2025-11-25 11:50:13
A20251125115013214690,A_normal,liptint,네이밍,인센디오INCENDIO,205,98,114,42,172,140,#CD6272,2025-11-25 11:50:13
A20251125115013191425,A_normal,liptint,네이밍,카프CAPH,199,68,71,37,181,157,#C74447,2025-11-25 11:50:13
A20251125115013933416,A_normal,liptint,네이밍,튜린TURIN,165,38,77,29,181,138,#A5264D,2025-11-25 11:50:13
A20251125115013103056,A_normal,liptint,네이밍,페러데이FERADAY,185,89,81,38,167,152,#B95951,2025-11-25 11:50:13
A20251125115013217430,A_normal,liptint,네이밍,페르소나PERSONA,201,63,80,36,184,151,#C93F50,2025-11-25 11:50:13
A20251125115013253158,A_normal,liptint,네이밍,프리실라PRICILLA,196,48,78,34,187,148,#C4304E,2025-11-25 11:50:13
A20251125115013311875,A_normal,liptint,네이밍,핀PIN,143,32,41,24,175,153,#8F2029,2025-11-25 11:50:13
A20251125115013195811,A_normal,liptint,네이밍,하운드HOUND,124,61,75,26,157,133,#7C3D4B,2025-11-25 11:50:13
A20251125115013150546,A_normal,liptint,네이밍,헤이HEI,217,95,102,43,177,149,#D95F66,2025-11-25 11:50:13
A20251125115013241586,A_normal,liptint,네이밍,히어리HEARLY,172,90,110,37,164,133,#AC5A6E,2025-11-25 11:50:13
A20251125115013302217,A_normal,liptint,라카,NEW131크림차,221,129,109,48,163,155,#DD816D,2025-11-25 11:50:13
A20251125115013250655,A_normal,liptint,라카,NEW133썸머,198,114,138,44,164,130,#C6728A,2025-11-25 11:50:13
A20251125115013230271,A_normal,liptint,라카,NEW135히피,219,98,123,44,178,139,#DB627B,2025-11-25 11:50:13
A20251125115013241173,A_normal,liptint,라카,NEW136우롱,204,125,125,46,159,142,#CC7D7D,2025-11-25 11:50:13
A20251125115013100837,A_normal,liptint,라카,NEW137브리즈,193,108,135,42,165,129,#C16C87,2025-11-25 11:50:13
A20251125115013246946,A_normal,liptint,라카,NEW138파르페,202,100,83,42,168,157,#CA6453,2025-11-25 11:50:13
A20251125115013207021,A_normal,liptint,라카,NEW140스쿱,162,83,72,34,161,150,#A25348,2025-11-25 11:50:13
A20251125115013237533,A_normal,liptint,라카,NEW141콩포트,158,97,97,36,153,139,#9E6161,2025-11-25 11:50:14
A20251125115014698989,A_normal,liptint,라카,NEW142토피,159,100,91,37,152,144,#9F645B,2025-11-25 11:50:14
A20251125115014334002,A_normal,liptint,라카,NEW143브륄레,161,93,94,36,157,140,#A15D5E,2025-11-25 11:50:14
A20251125115014181820,A_normal,liptint,라카,NEW144피스타치오,144,98,82,35,146,145,#906252,2025-11-25 11:50:14
A20251125115014265470,A_normal,liptint,라카,NEW145구아바,176,90,98,37,164,140,#B05A62,2025-11-25 11:50:14
A20251125115014108516,A_normal,liptint,라카,NEW147커런트,174,74,106,35,172,131,#AE4A6A,2025-11-25 11:50:14
A20251125115014150538,A_normal,liptint,라카,NEW149빈즈,143,65,69,29,162,142,#8F4145,2025-11-25 11:50:14
A20251125115014197658,A_normal,liptint,라카,NEW150페퍼,165,67,63,32,169,152,#A5433F,2025-11-25 11:50:14
A20251125115014169885,A_normal,liptint,라카,NEW웜톤추천132롤리,223,122,122,48,168,146,#DF7A7A,2025-11-25 11:50:14
A20251125115014166123,A_normal,liptint,라카,NEW웜톤추천146카야딜,160,83,93,34,161,137,#A0535D,2025-11-25 11:50:14
A20251125115014337763,A_normal,liptint,라카,NEW쿨톤추천134피치스,215,111,135,45,171,135,#D76F87,2025-11-25 11:50:14
A20251125115014144595,A_normal,liptint,라카,NEW쿨톤추천139치팅,216,101,129,44,176,135,#D86581,2025-11-25 11:50:14
A20251125115014388828,A_normal,liptint,라카,NEW쿨톤추천148아사이,144,67,86,30,163,133,#904356,2025-11-25 11:50:14
A20251125115014181423,A_normal,liptint,라카,웜톤베스트101조이풀,226,102,109,45,178,149,#E2666D,2025-11-25 11:50:14
A20251125115014352631,A_normal,liptint,라카,웜톤베스트120카페인로즈,111,27,30,19,165,149,#6F1B1E,2025-11-25 11:50:14
A20251125115014229295,A_normal,liptint,라카,쿨톤베스트115엔비,128,26,48,21,172,143,#801A30,2025-11-25 11:50:14
A20251125115014337330,A_normal,liptint,라카,쿨톤베스트116캔디드,191,32,52,32,189,160,#BF2034,2025-11-25 11:50:15
A20251125115015338909,A_normal,liptint,라카,쿨톤베스트123언스윗베리,86,40,56,17,151,128,#562838,2025-11-25 11:50:15
A20251125115015309990,A_normal,liptint,라카,102듀이,171,86,106,36,165,133,#AB566A,2025-11-25 11:50:15
A20251125115015279541,A_normal,liptint,라카,103허밍,207,107,113,44,169,144,#CF6B71,2025-11-25 11:50:15
A20251125115015383940,A_normal,liptint,라카,104체리,174,44,50,30,181,158,#AE2C32,2025-11-25 11:50:15
A20251125115015681879,A_normal,liptint,라카,105콜드,230,90,140,44,186,130,#E65A8C,2025-11-25 11:50:15
A20251125115015177119,A_normal,liptint,라카,106쥬이시,216,72,114,40,187,137,#D84872,2025-11-25 11:50:15
A20251125115015174759,A_normal,liptint,라카,107슈가,199,110,91,43,163,155,#C76E5B,2025-11-25 11:50:15
A20251125115015367528,A_normal,liptint,라카,108솔티,168,85,73,35,162,151,#A85549,2025-11-25 11:50:15
A20251125115015113365,A_normal,liptint,라카,109프레쉬,231,97,110,45,182,149,#E7616E,2025-11-25 11:50:15
A20251125115015302565,A_normal,liptint,라카,110소다,234,112,169,48,181,121,#EA70A9,2025-11-25 11:50:15
A20251125115015913737,A_normal,liptint,라카,111멜로우,204,105,122,43,169,138,#CC697A,2025-11-25 11:50:15
A20251125115015106691,A_normal,liptint,라카,112핑퐁,235,106,153,47,182,128,#EB6A99,2025-11-25 11:50:15
A20251125115015192029,A_normal,liptint,라카,113플레저,208,95,125,42,176,134,#D05F7D,2025-11-25 11:50:15
A20251125115015112651,A_normal,liptint,라카,114하모니,192,82,72,38,173,157,#C05248,2025-11-25 11:50:15
A20251125115015162919,A_normal,liptint,라카,117제타,172,80,67,35,166,154,#AC5043,2025-11-25 11:50:15
A20251125115015577803,A_normal,liptint,라카,118어도어,226,82,121,42,187,138,#E25279,2025-11-25 11:50:15
A20251125115015241330,A_normal,liptint,라카,119드리밍,254,110,145,50,186,138,#FE6E91,2025-11-25 11:50:15
A20251125115015235357,A_normal,liptint,라카,121애쉬넛,127,82,76,30,147,140,#7F524C,2025-11-25 11:50:16
A20251125115016274714,A_normal,liptint,라카,122로지로즈,187,93,105,39,167,140,#BB5D69,2025-11-25 11:50:16
A20251125115016214013,A_normal,liptint,라카,124마로,199,122,131,45,160,137,#C77A83,2025-11-25 11:50:16
A20251125115016303512,A_normal,liptint,라카,125망고,221,127,113,48,164,152,#DD7F71,2025-11-25 11:50:16
A20251125115016292627,A_normal,liptint,라카,126루시,240,142,143,53,166,144,#F08E8F,2025-11-25 11:50:16
A20251125115016177461,A_normal,liptint,라카,127로제,181,65,88,34,177,141,#B54158,2025-11-25 11:50:16
A20251125115016130572,A_normal,liptint,라카,128라이크,171,68,86,33,172,140,#AB4456,2025-11-25 11:50:16
A20251125115016250444,A_normal,liptint,라카,129마로니,166,94,96,37,158,140,#A65E60,2025-11-25 11:50:16
A20251125115016343225,A_normal,liptint,라카,130포그베리,147,60,91,29,168,129,#933C5B,2025-11-25 11:50:16
A20251125115016939220,A_normal,liptint,롬앤,올리브영단독01포멜로스킨,219,132,107,49,160,156,#DB846B,2025-11-25 11:50:16
A20251125115016311592,A_normal,liptint,롬앤,올리브영단독02누카다미아,201,122,111,45,159,148,#C97A6F,2025-11-25 11:50:16
A20251125115016259542,A_normal,liptint,롬앤,올리브영단독06필링앵두,117,29,36,20,167,147,#751D24,2025-11-25 11:50:16
A20251125115016181929,A_normal,liptint,롬앤,올리브영단독23피치피치미,234,143,155,53,164,137,#EA8F9B,2025-11-25 11:50:16
A20251125115016295950,A_normal,liptint,롬앤,올리브영단독단품29조선무화과,238,132,123,51,169,152,#EE847B,2025-11-25 11:50:16
A20251125115016278476,A_normal,liptint,롬앤,올리브영단독단품03베어그레이프,214,128,136,48,163,139,#D68088,2025-11-25 11:50:16
A20251125115016256468,A_normal,liptint,롬앤,이나피17피치다운,191,108,101,42,161,147,#BF6C65,2025-11-25 11:50:16
A20251125115016566781,A_normal,liptint,롬앤,조앤프렌즈단품02로지엔탈,170,76,76,34,167,148,#AA4C4C,2025-11-25 11:50:16
A20251125115016326427,A_normal,liptint,롬앤,조앤프렌즈단품07쿨로즈업,166,71,83,33,169,141,#A64753,2025-11-25 11:50:16
A20251125115016239983,A_normal,liptint,롬앤,조앤프렌즈단품37구아바데이지,198,123,119,45,158,143,#C67B77,2025-11-25 11:50:16
A20251125115016968015,A_normal,liptint,롬앤,조앤프렌즈단품38클라우디베리,155,154,157,48,129,127,#9B9A9D,2025-11-25 11:50:16
A20251125115016273924,A_normal,liptint,롬앤,태닝포차코31탠드코코,180,136,117,46,143,145,#B48875,2025-11-25 11:50:17
A20251125115017161657,A_normal,liptint,롬앤,태닝포차코33알로하쥬시,227,111,109,46,174,152,#E36F6D,2025-11-25 11:50:17
A20251125115017110246,A_normal,liptint,롬앤,01포멜로코,189,92,79,39,167,155,#BD5C4F,2025-11-25 11:50:17
A20251125115017781214,A_normal,liptint,롬앤,02로지엔탈,169,76,75,34,167,148,#A94C4B,2025-11-25 11:50:17
A20251125115017290166,A_normal,liptint,롬앤,03머스키,134,56,51,26,162,149,#863833,2025-11-25 11:50:17
A20251125115017177661,A_normal,liptint,롬앤,04라드우드,114,60,55,24,152,142,#723C37,2025-11-25 11:50:17
A20251125115017291535,A_normal,liptint,롬앤,04피그피그,192,98,113,40,168,138,#C06271,2025-11-25 11:50:17
A20251125115017141455,A_normal,liptint,롬앤,05비비캔디,215,76,112,40,185,139,#D74C70,2025-11-25 11:50:17
A20251125115017840203,A_normal,liptint,롬앤,05쥬쥬브,208,83,81,40,178,156,#D05351,2025-11-25 11:50:17
A20251125115017296124,A_normal,liptint,롬앤,06모비쉬,166,87,98,36,162,137,#A65762,2025-11-25 11:50:17
A20251125115017263716,A_normal,liptint,롬앤,07체리밤,132,9,26,21,176,156,#84091A,2025-11-25 11:50:17
A20251125115017243685,A_normal,liptint,롬앤,08커런트잼,147,64,72,29,164,141,#934048,2025-11-25 11:50:17
A20251125115017232330,A_normal,liptint,롬앤,08핑크펌킨,237,105,104,47,180,155,#ED6968,2025-11-25 11:50:17
A20251125115017676349,A_normal,liptint,롬앤,09멀드피치,190,93,76,39,167,157,#BE5D4C,2025-11-25 11:50:17
A20251125115017144856,A_normal,liptint,롬앤,09코랄쥬빌레,238,75,81,43,191,162,#EE4B51,2025-11-25 11:50:18
A20251125115018929222,A_normal,liptint,롬앤,10베어애프리콧,253,115,114,50,182,156,#FD7372,2025-11-25 11:50:18
A20251125115018366995,A_normal,liptint,롬앤,10퍼지레드,230,65,75,41,192,162,#E6414B,2025-11-25 11:50:18
A20251125115018336521,A_normal,liptint,롬앤,11파파야잼,211,88,74,41,177,162,#D3584A,2025-11-25 11:50:18
A20251125115018629111,A_normal,liptint,롬앤,11푸시아바이브,229,62,84,40,193,156,#E53E54,2025-11-25 11:50:18
A20251125115018326120,A_normal,liptint,롬앤,12애플브라운,220,101,67,44,174,170,#DC6543,2025-11-25 11:50:18
A20251125115018176281,A_normal,liptint,롬앤,12웜밍업,219,127,106,48,163,156,#DB7F6A,2025-11-25 11:50:18
A20251125115018163810,A_normal,liptint,롬앤,13잇도토리,159,59,35,30,169,165,#9F3B23,2025-11-25 11:50:18
A20251125115018132303,A_normal,liptint,롬앤,13쿨링업,230,120,133,48,172,141,#E67885,2025-11-25 11:50:18
A20251125115018328689,A_normal,liptint,롬앤,14아몬드로즈,188,92,85,39,167,151,#BC5C55,2025-11-25 11:50:18
A20251125115018821434,A_normal,liptint,롬앤,14언로즈,243,95,106,46,186,153,#F35F6A,2025-11-25 11:50:18
A20251125115018166032,A_normal,liptint,롬앤,15베리피즈,243,101,129,47,185,142,#F36581,2025-11-25 11:50:18
A20251125115018204609,A_normal,liptint,롬앤,15베어피그,191,85,108,38,173,137,#BF556C,2025-11-25 11:50:18
A20251125115018307650,A_normal,liptint,롬앤,16플럼콕,116,10,19,18,171,156,#740A13,2025-11-25 11:50:18
A20251125115018909444,A_normal,liptint,롬앤,17다크코코넛,145,62,49,28,163,154,#913E31,2025-11-25 11:50:18
A20251125115018108203,A_normal,liptint,롬앤,19썸머센트,247,34,44,41,204,181,#F7222C,2025-11-25 11:50:18
A20251125115018677807,A_normal,liptint,롬앤,20쥬쥬피그,165,71,82,33,168,142,#A54752,2025-11-25 11:50:18
A20251125115018110578,A_normal,liptint,롬앤,21그레이프밤,191,50,98,34,186,135,#BF3262,2025-11-25 11:50:18
A20251125115018243747,A_normal,liptint,롬앤,22도토리밤,119,17,18,19,171,158,#771112,2025-11-25 11:50:18
A20251125115018318353,A_normal,liptint,롬앤,24베어쥬시오,234,128,81,49,167,172,#EA8051,2025-11-25 11:50:18
A20251125115018233590,A_normal,liptint,롬앤,26신비복숭아,239,92,94,45,186,158,#EF5C5E,2025-11-25 11:50:19
A20251125115019219089,A_normal,liptint,롬앤,27허니듀멜론,248,161,141,57,160,153,#F8A18D,2025-11-25 11:50:19
A20251125115019709304,A_normal,liptint,롬앤,28설화딸기,247,156,173,56,164,134,#F79CAD,2025-11-25 11:50:19
A20251125115019261644,A_normal,liptint,롬앤,30보늬밤,207,134,112,48,155,152,#CF8670,2025-11-25 11:50:19
A20251125115019565247,A_normal,liptint,롬앤,31탠드코코,180,136,117,46,143,145,#B48875,2025-11-25 11:50:19
A20251125115019230300,A_normal,liptint,롬앤,32태니구아바,194,125,122,45,155,141,#C27D7A,2025-11-25 11:50:19
A20251125115019335277,A_normal,liptint,롬앤,33알로하쥬시,227,111,109,46,174,152,#E36F6D,2025-11-25 11:50:19
A20251125115019248069,A_normal,liptint,릴리바이레드,01바닐라빈크림인척,241,149,142,54,163,147,#F1958E,2025-11-25 11:50:19
A20251125115019301561,A_normal,liptint,릴리바이레드,02로즈커스터드인척,235,161,170,56,157,135,#EBA1AA,2025-11-25 11:50:19
A20251125115019253640,A_normal,liptint,릴리바이레드,03딸기베이비슈인척,234,154,189,55,162,123,#EA9ABD,2025-11-25 11:50:19
A20251125115019292144,A_normal,liptint,릴리바이레드,04복숭아푸딩인척,253,124,119,51,178,155,#FD7C77,2025-11-25 11:50:19
A20251125115019162485,A_normal,liptint,릴리바이레드,05꿀자몽크레페인척,252,141,151,54,172,142,#FC8D97,2025-11-25 11:50:19
A20251125115019163347,A_normal,liptint,릴리바이레드,06생체리토핑인척,246,99,155,48,189,128,#F6639B,2025-11-25 11:50:19
A20251125115019101913,A_normal,liptint,릴리바이레드,07믹스베리수플레인척,225,108,161,46,179,122,#E16CA1,2025-11-25 11:50:19
A20251125115019122377,A_normal,liptint,릴리바이레드,08카야버터인척,224,136,128,50,162,147,#E08880,2025-11-25 11:50:19
A20251125115019239613,A_normal,liptint,릴리바이레드,09무화과토스트인척,197,112,103,43,162,148,#C57067,2025-11-25 11:50:19
A20251125115019119333,A_normal,liptint,릴리바이레드,10무화과요거트인척,220,134,147,50,163,136,#DC8693,2025-11-25 11:50:19
A20251125115019299422,A_normal,liptint,릴리바이레드,11체리사과파르페인척,228,65,76,40,192,161,#E4414C,2025-11-25 11:50:19
A20251125115019227884,A_normal,liptint,릴리바이레드,12쁘띠사과쉬폰케익인척,213,92,85,42,176,157,#D55C55,2025-11-25 11:50:20
A20251125115020190002,A_normal,liptint,릴리바이레드,13슈가레이스인척핑크클로젯,238,162,154,56,156,144,#EEA29A,2025-11-25 11:50:20
A20251125115020230777,A_normal,liptint,릴리바이레드,14로지셔링인척핑크클로젯,231,149,166,54,161,133,#E795A6,2025-11-25 11:50:20
A20251125115020258227,A_normal,liptint,삐아,NEW컬러13라떼당,186,155,146,51,139,137,#BA9B92,2025-11-25 11:50:20
A20251125115020119854,A_normal,liptint,삐아,NEW컬러14메이플당,196,157,146,52,142,140,#C49D92,2025-11-25 11:50:20
A20251125115020188560,A_normal,liptint,삐아,01피치당,231,171,177,57,151,134,#E7ABB1,2025-11-25 11:50:20
A20251125115020891081,A_normal,liptint,삐아,02피그당,222,166,175,56,150,132,#DEA6AF,2025-11-25 11:50:20
A20251125115020474287,A_normal,liptint,삐아,03포도당,206,166,183,55,145,125,#CEA6B7,2025-11-25 11:50:20
A20251125115020332662,A_normal,liptint,삐아,04체리당,215,150,169,52,155,128,#D796A9,2025-11-25 11:50:20
A20251125115020260582,A_normal,liptint,삐아,05자몽당,220,156,158,54,153,137,#DC9C9E,2025-11-25 11:50:20
A20251125115020216851,A_normal,liptint,삐아,06땅콩당,203,169,172,55,141,131,#CBA9AC,2025-11-25 11:50:20
A20251125115020978178,A_normal,liptint,삐아,07호두당,193,162,161,53,140,133,#C1A2A1,2025-11-25 11:50:20
A20251125115020209055,A_normal,liptint,삐아,08대추당,186,156,161,51,140,130,#BA9CA1,2025-11-25 11:50:20
A20251125115020189435,A_normal,liptint,삐아,09살구퐁당,234,181,179,60,148,137,#EAB5B3,2025-11-25 11:50:20
A20251125115020152842,A_normal,liptint,삐아,10딸기퐁당,230,179,191,59,148,129,#E6B3BF,2025-11-25 11:50:20
A20251125115020237756,A_normal,liptint,삐아,11앵두퐁당,231,175,179,58,149,134,#E7AFB3,2025-11-25 11:50:20
A20251125115020275579,A_normal,liptint,삐아,12사과당,218,146,150,52,156,138,#DA9296,2025-11-25 11:50:20
A20251125115020213468,A_normal,liptint,얼터너티브스테레오,NEW16호딸기무스볼,233,104,114,46,180,148,#E96872,2025-11-25 11:50:20
A20251125115020255727,A_normal,liptint,얼터너티브스테레오,NEW17호로즈쿠키볼,219,93,95,43,178,153,#DB5D5F,2025-11-25 11:50:20
A20251125115020125373,A_normal,liptint,얼터너티브스테레오,NEW19호베리스무디볼,188,38,71,32,188,149,#BC2647,2025-11-25 11:50:21
A20251125115021868827,A_normal,liptint,얼터너티브스테레오,NEW올영단독18호워터멜론볼,247,85,100,45,191,156,#F75564,2025-11-25 11:50:21
A20251125115021302010,A_normal,liptint,얼터너티브스테레오,1호누디볼,243,141,117,53,166,158,#F38D75,2025-11-25 11:50:21
A20251125115021233224,A_normal,liptint,얼터너티브스테레오,1호밀크카라멜,213,177,167,57,140,138,#D5B1A7,2025-11-25 11:50:21
A20251125115021233031,A_normal,liptint,얼터너티브스테레오,2호로즈볼,231,120,109,48,171,155,#E7786D,2025-11-25 11:50:21
A20251125115021318508,A_normal,liptint,얼터너티브스테레오,2호바닐라로즈,218,169,169,56,147,135,#DAA9A9,2025-11-25 11:50:21
A20251125115021179162,A_normal,liptint,얼터너티브스테레오,3호바비볼,243,130,152,51,174,137,#F38298,2025-11-25 11:50:21
A20251125115021217953,A_normal,liptint,얼터너티브스테레오,3호솔티드핑크,209,158,164,53,148,133,#D19EA4,2025-11-25 11:50:21
A20251125115021498038,A_normal,liptint,얼터너티브스테레오,4호토피로즈,198,147,147,50,148,136,#C69393,2025-11-25 11:50:21
A20251125115021317682,A_normal,liptint,얼터너티브스테레오,4호피치볼,254,165,146,58,160,152,#FEA592,2025-11-25 11:50:21
A20251125115021484413,A_normal,liptint,얼터너티브스테레오,5호모브볼,183,78,91,36,172,143,#B74E5B,2025-11-25 11:50:21
A20251125115021101554,A_normal,liptint,얼터너티브스테레오,5호카카오50,146,114,108,39,140,136,#92726C,2025-11-25 11:50:21
A20251125115021612103,A_normal,liptint,얼터너티브스테레오,9호코코볼,162,87,75,35,159,149,#A2574B,2025-11-25 11:50:21
A20251125115021252510,A_normal,liptint,얼터너티브스테레오,10호와인볼,125,28,45,21,170,144,#7D1C2D,2025-11-25 11:50:21
A20251125115021271745,A_normal,liptint,얼터너티브스테레오,11호돌리볼,253,182,195,62,156,132,#FDB6C3,2025-11-25 11:50:21
A20251125115021139418,A_normal,liptint,얼터너티브스테레오,12호라일락볼,239,152,171,55,163,132,#EF98AB,2025-11-25 11:50:21
A20251125115021307633,A_normal,liptint,얼터너티브스테레오,13호오디볼,218,112,127,46,171,140,#DA707F,2025-11-25 11:50:21
A20251125115021405060,A_normal,liptint,얼터너티브스테레오,14호밀크티볼,243,145,129,54,165,153,#F39181,2025-11-25 11:50:22
A20251125115022252043,A_normal,liptint,얼터너티브스테레오,15호피그볼,240,159,151,56,158,145,#F09F97,2025-11-25 11:50:22
A20251125115022251670,A_normal,liptint,에스쁘아,NEW12호허니코트,192,110,117,42,162,139,#C06E75,2025-11-25 11:50:22
A20251125115022650034,A_normal,liptint,에스쁘아,NEW13호로즈크레마,168,65,81,32,172,142,#A84151,2025-11-25 11:50:22
A20251125115022185409,A_normal,liptint,에스쁘아,NEW단품1호애플소르베,243,41,61,41,202,171,#F3293D,2025-11-25 11:50:22
