product_id,case_type,category,brand,option,r,g,b,L,a,b,hex,timestamp
A20251125134734524428,A_normal,liptint,팁토우,008피치포인,252,165,166,58,161,142,#FCA5A6,2025-11-25 13:47:34
A20251125134734280730,A_normal,liptint,팁토우,010모브위스퍼,251,173,183,60,158,135,#FBADB7,2025-11-25 13:47:34
A20251125134734292866,A_normal,liptint,팁토우,NEW012히더잼,229,164,180,56,154,130,#E5A4B4,2025-11-25 13:47:34
A20251125134734202117,A_normal,liptint,팁토우,NEW013보늬밤라떼,235,168,160,57,153,143,#EBA8A0,2025-11-25 13:47:34
A20251125134734111738,A_normal,liptint,팁토우,NEW014로즈우드,212,131,126,48,160,145,#D4837E,2025-11-25 13:47:34
A20251125134734417388,A_normal,liptint,팁토우,NEW015블러디베리,209,108,123,44,170,139,#D16C7B,2025-11-25 13:47:34
A20251125134734647862,A_normal,liptint,하트퍼센트,단품05뉴트럴그레이,140,127,112,41,131,138,#8C7F70,2025-11-25 13:47:34
A20251125134734197567,A_normal,liptint,하트퍼센트,단품06뮤트피치,116,77,69,28,144,140,#744D45,2025-11-25 13:47:34
A20251125134734115665,A_normal,liptint,하트퍼센트,일반립펜슬01피치베이지,219,162,146,54,148,145,#DBA292,2025-11-25 13:47:34
A20251125134734219270,A_normal,liptint,하트퍼센트,일반립펜슬03오트베이지,197,168,151,54,137,141,#C5A897,2025-11-25 13:47:34
A20251125134734141556,A_normal,liptint,하트퍼센트,일반립펜슬04스트로베리밀크,240,179,203,60,153,125,#F0B3CB,2025-11-25 13:47:34
A20251125134734240331,A_normal,liptint,하트퍼센트,일반립펜슬05애프리콧코랄,247,177,169,60,154,143,#F7B1A9,2025-11-25 13:47:34
A20251125134734134255,A_normal,liptint,하트퍼센트,일반립펜슬06로즈베이지,213,160,154,54,148,139,#D5A09A,2025-11-25 13:47:34
A20251125134734271791,A_normal,liptint,하트퍼센트,일반립펜슬07드라이로즈,206,150,144,51,149,140,#CE9690,2025-11-25 13:47:34
A20251125134734200981,A_normal,liptint,하트퍼센트,일반립펜슬08클라우디모브,188,149,157,50,144,130,#BC959D,2025-11-25 13:47:34
A20251125134734189495,A_normal,liptint,하트퍼센트,일반립펜슬09코지브라운,185,153,137,50,138,141,#B99989,2025-11-25 13:47:34
A20251125134734822997,A_normal,liptint,하트퍼센트,일반립펜슬10클린베이지,236,211,189,66,134,142,#ECD3BD,2025-11-25 13:47:35
A20251125134735114385,A_normal,liptint,하트퍼센트,일반립펜슬12카라멜베이지,211,165,146,54,144,145,#D3A592,2025-11-25 13:47:35
A20251125134735292697,A_normal,liptint,하트퍼센트,일반립펜슬13베어립스,205,148,142,51,150,140,#CD948E,2025-11-25 13:47:35
A20251125134735113827,A_normal,liptint,하트퍼센트,일반립펜슬14캄핑크,226,173,185,58,149,130,#E2ADB9,2025-11-25 13:47:35
A20251125134735167968,A_normal,liptint,하트퍼센트,일반립펜슬15모브립스,194,136,139,48,151,136,#C2888B,2025-11-25 13:47:35
A20251125134735939681,A_normal,liptint,하트퍼센트,일반립펜슬16브릭로즈,185,124,120,44,152,140,#B97C78,2025-11-25 13:47:35
A20251125134735683599,A_normal,liptint,하트퍼센트,일반립펜슬17토프베이지,190,168,154,54,135,138,#BEA89A,2025-11-25 13:47:35
A20251125134735108498,A_normal,liptint,하트퍼센트,일반립펜슬18피그로즈,138,83,78,31,151,141,#8A534E,2025-11-25 13:47:35
A20251125134735253107,A_normal,liptint,하트퍼센트,일반립펜슬19더스티핑크,149,102,103,36,148,135,#956667,2025-11-25 13:47:35
A20251125134735128387,A_normal,liptint,하트퍼센트,일반립펜슬21로지립스,239,198,204,63,144,131,#EFC6CC,2025-11-25 13:47:35
A20251125134735126464,A_normal,liptint,하트퍼센트,일반립펜슬22살몬피치,235,190,176,61,143,142,#EBBEB0,2025-11-25 13:47:35
A20251125134735664883,A_normal,liptint,하트퍼센트,일반립펜슬단품02크리미핑크,217,153,163,53,154,133,#D999A3,2025-11-25 13:47:35
A20251125134735219190,A_normal,liptint,하트퍼센트,일반립펜슬단품20살몬베이지,152,117,99,40,140,144,#987563,2025-11-25 13:47:35
A20251125134735135758,A_normal,liptint,하트퍼센트,01누디베이지,159,134,110,44,135,145,#9F866E,2025-11-25 13:47:35
A20251125134735227286,A_normal,liptint,하트퍼센트,02핑크무스,136,90,88,33,147,137,#885A58,2025-11-25 13:47:35
A20251125134735231098,A_normal,liptint,하트퍼센트,03로즈코튼,96,72,70,25,138,133,#604846,2025-11-25 13:47:35
A20251125134735232235,A_normal,liptint,하트퍼센트,04코지핑크,165,114,117,40,149,135,#A57275,2025-11-25 13:47:35
A20251125134735300873,A_normal,liptint,힌스,01데자뷰,138,49,54,26,167,146,#8A3136,2025-11-25 13:47:35
A20251125134735300871,A_normal,liptint,힌스,02뉴실루엣,189,108,91,42,160,152,#BD6C5B,2025-11-25 13:47:35
A20251125134735149847,A_normal,liptint,힌스,03페이드아웃,170,95,96,37,159,142,#AA5F60,2025-11-25 13:47:35
A20251125134735120550,A_normal,liptint,힌스,04모멘터리,198,116,103,44,160,150,#C67467,2025-11-25 13:47:35
A20251125134735322755,A_normal,liptint,힌스,05언리파인드,121,44,55,23,163,140,#792C37,2025-11-25 13:47:35
A20251125134735879028,A_normal,liptint,힌스,베어에센셜,176,96,89,38,161,147,#B06059,2025-11-25 13:47:35
A20251125134735182675,A_normal,liptint,힌스,시그니처미,165,53,52,30,175,156,#A53534,2025-11-25 13:47:35
A20251125134735565616,A_normal,liptint,힌스,어드레스,133,74,54,29,152,151,#854A36,2025-11-25 13:47:35
A20251125134735157458,A_normal,liptint,힌스,얼루어,201,120,142,45,162,130,#C9788E,2025-11-25 13:47:36
A20251125134736154420,A_normal,liptint,힌스,인디케이트,161,86,90,35,160,140,#A1565A,2025-11-25 13:47:36
A20251125134736210993,A_normal,liptint,3CE,OY단독더스키핑크쿨베스트,201,100,113,42,170,140,#C96471,2025-11-25 13:47:36
A20251125134736287872,A_normal,liptint,3CE,OY단독미드나잇콜가을웜추천,146,64,55,29,163,151,#924037,2025-11-25 13:47:36
A20251125134736125897,A_normal,liptint,3CE,OY단독사일런트쿨베스트,159,21,66,27,183,141,#9F1542,2025-11-25 13:47:36
A20251125134736167196,A_normal,liptint,3CE,OY단독소프트스포큰웜추천,193,103,104,41,165,145,#C16768,2025-11-25 13:47:36
A20251125134736315605,A_normal,liptint,3CE,나이트토크쿨추천,183,95,100,39,165,142,#B75F64,2025-11-25 13:47:36
A20251125134736396700,A_normal,liptint,3CE,다키스트아워가을웜추천,136,53,58,26,164,144,#88353A,2025-11-25 13:47:36
A20251125134736222568,A_normal,liptint,3CE,다포딜웜베스트,163,48,58,29,176,151,#A3303A,2025-11-25 13:47:36
A20251125134736985402,A_normal,liptint,3CE,더블윈드쿨추천,169,53,62,31,176,151,#A9353E,2025-11-25 13:47:36
A20251125134736289382,A_normal,liptint,3CE,디어마치뉴트럴추천,190,104,96,41,162,149,#BE6860,2025-11-25 13:47:36
A20251125134736286995,A_normal,liptint,3CE,레이다운웜베스트,190,89,75,38,169,156,#BE594B,2025-11-25 13:47:36
A20251125134736251448,A_normal,liptint,3CE,모어피치웜추천,227,126,83,48,165,169,#E37E53,2025-11-25 13:47:36
A20251125134736481382,A_normal,liptint,3CE,베스트에버여름쿨추천,218,3,63,36,200,160,#DA033F,2025-11-25 13:47:36
A20251125134736755203,A_normal,liptint,3CE,베이크베이지웜추천,193,90,66,39,169,162,#C15A42,2025-11-25 13:47:36
A20251125134736825346,A_normal,liptint,3CE,세피아웜추천,182,56,54,33,179,160,#B63836,2025-11-25 13:47:36
A20251125134736616888,A_normal,liptint,3CE,셀프메이드뉴트럴추천,156,88,84,34,156,143,#9C5854,2025-11-25 13:47:36
A20251125134736158602,A_normal,liptint,3CE,스파이스드라떼가을웜추천,164,82,83,34,163,144,#A45253,2025-11-25 13:47:36
A20251125134736108180,A_normal,liptint,3CE,스팟플레이어쿨추천,222,45,64,38,195,164,#DE2D40,2025-11-25 13:47:36
A20251125134736167040,A_normal,liptint,3CE,스피크업뉴트럴추천,157,40,60,27,177,146,#9D283C,2025-11-25 13:47:37
A20251125134737757564,A_normal,liptint,3CE,얼리아워쿨추천,189,84,79,38,171,153,#BD544F,2025-11-25 13:47:37
A20251125134737316533,A_normal,liptint,3CE,웜스웜추천,213,121,102,46,163,155,#D57966,2025-11-25 13:47:37
A20251125134737325548,A_normal,liptint,3CE,인더나우쿨추천,210,102,93,43,171,154,#D2665D,2025-11-25 13:47:37
A20251125134737986486,A_normal,liptint,3CE,차일드라이크봄웜추천,227,57,34,39,193,182,#E33922,2025-11-25 13:47:37
A20251125134737290006,A_normal,liptint,3CE,체이싱로즈웜추천,209,96,91,42,173,154,#D1605B,2025-11-25 13:47:37
A20251125134737260514,A_normal,liptint,3CE,캐시미어누드쿨베스트,189,96,116,40,168,135,#BD6074,2025-11-25 13:47:37
A20251125134737225082,A_normal,liptint,3CE,캐주얼어페어웜추천,193,64,69,35,180,155,#C14045,2025-11-25 13:47:37
A20251125134737121819,A_normal,liptint,3CE,코랄문봄웜추천,217,77,68,40,183,164,#D94D44,2025-11-25 13:47:37
A20251125134737147183,A_normal,liptint,3CE,탱이피버틴티드썸머에디션,244,99,64,46,183,177,#F46340,2025-11-25 13:47:37
A20251125134737241255,A_normal,liptint,3CE,토프가을웜추천,136,66,60,28,158,146,#88423C,2025-11-25 13:47:37
A20251125134737826966,A_normal,liptint,3CE,퍼스트레터뉴트럴추천,212,90,76,41,176,161,#D45A4C,2025-11-25 13:47:37
A20251125134737270434,A_normal,liptint,3CE,플레이오프뉴트럴추천,217,29,30,36,197,179,#D91D1E,2025-11-25 13:47:37
A20251125134737164419,A_normal,liptint,3CE,피그타치오봄웜추천,198,105,102,42,166,147,#C66966,2025-11-25 13:47:37
A20251125134737125659,A_normal,liptint,3CE,핑크구아바쿨베스트,214,68,74,39,186,159,#D6444A,2025-11-25 13:47:37
A20251125134737180034,A_normal,liptint,3CE,히티드봄웜추천,174,82,88,36,167,143,#AE5258,2025-11-25 13:47:37
A20251125134737170782,A_normal,liptint,네이밍,NEW베어BEAR,174,94,98,38,161,141,#AE5E62,2025-11-25 13:47:37
A20251125134737240972,A_normal,liptint,네이밍,NEW솔SOL,155,68,65,31,165,149,#9B4441,2025-11-25 13:47:37
A20251125134737185172,A_normal,liptint,네이밍,NEW테디TEDDY,183,102,107,40,162,140,#B7666B,2025-11-25 13:47:37
A20251125134737113223,A_normal,liptint,네이밍,NEW테이스티TASTY,180,70,79,34,174,147,#B4464F,2025-11-25 13:47:37
A20251125134737253290,A_normal,liptint,네이밍,누디NUDI,222,182,147,58,139,152,#DEB693,2025-11-25 13:47:37
A20251125134737774793,A_normal,liptint,네이밍,던더DONDER,209,115,143,45,168,130,#D1738F,2025-11-25 13:47:37
A20251125134737210258,A_normal,liptint,네이밍,데니아DENIA,219,160,149,54,149,143,#DBA095,2025-11-25 13:47:37
A20251125134737311269,A_normal,liptint,네이밍,드모르DMORE,175,89,92,37,164,143,#AF595C,2025-11-25 13:47:37
A20251125134737238564,A_normal,liptint,네이밍,록스ROX,117,38,42,21,163,145,#75262A,2025-11-25 13:47:37
A20251125134737305875,A_normal,liptint,네이밍,번트BURNT,123,69,61,27,151,143,#7B453D,2025-11-25 13:47:37
A20251125134737270107,A_normal,liptint,네이밍,베이BEI,199,153,150,51,145,137,#C79996,2025-11-25 13:47:38
A20251125134738264534,A_normal,liptint,네이밍,블러쉬BLUSH,215,159,164,54,150,134,#D79FA4,2025-11-25 13:47:38
A20251125134738185565,A_normal,liptint,네이밍,세피아SEPIA,116,71,73,27,148,135,#744749,2025-11-25 13:47:38
A20251125134738322812,A_normal,liptint,네이밍,슬레이트SLATE,120,27,62,21,170,131,#781B3E,2025-11-25 13:47:38
A20251125134738158862,A_normal,liptint,네이밍,시엔나SIENNA,168,107,112,39,154,136,#A86B70,2025-11-25 13:47:38
A20251125134738229827,A_normal,liptint,네이밍,에트나ETNA,199,59,71,36,184,155,#C73B47,2025-11-25 13:47:38
A20251125134738282748,A_normal,liptint,네이밍,오브디OVEDI,182,85,88,37,168,146,#B65558,2025-11-25 13:47:38
A20251125134738610556,A_normal,liptint,네이밍,오브디OVEDI,161,95,89,36,155,144,#A15F59,2025-11-25 13:47:38
A20251125134738140635,A_normal,liptint,네이밍,오일러OILER,131,45,42,24,165,151,#832D2A,2025-11-25 13:47:38
A20251125134738171493,A_normal,liptint,네이밍,오피아OPIA,201,50,80,35,188,149,#C93250,2025-11-25 13:47:38
A20251125134738119729,A_normal,liptint,네이밍,워니WANNY,222,112,98,46,171,157,#DE7062,2025-11-25 13:47:38
A20251125134738218264,A_normal,liptint,네이밍,이테일EYTAIL,198,105,127,42,167,133,#C6697F,2025-11-25 13:47:38
A20251125134738247724,A_normal,liptint,네이밍,인센디오INCENDIO,205,98,114,42,172,140,#CD6272,2025-11-25 13:47:38
A20251125134738180096,A_normal,liptint,네이밍,카프CAPH,199,68,71,37,181,157,#C74447,2025-11-25 13:47:38
A20251125134738567531,A_normal,liptint,네이밍,튜린TURIN,165,38,77,29,181,138,#A5264D,2025-11-25 13:47:38
A20251125134738179197,A_normal,liptint,네이밍,페러데이FERADAY,185,89,81,38,167,152,#B95951,2025-11-25 13:47:38
A20251125134738996796,A_normal,liptint,네이밍,페르소나PERSONA,201,63,80,36,184,151,#C93F50,2025-11-25 13:47:38
A20251125134738104425,A_normal,liptint,네이밍,프리실라PRICILLA,196,48,78,34,187,148,#C4304E,2025-11-25 13:47:38
A20251125134738180893,A_normal,liptint,네이밍,핀PIN,143,32,41,24,175,153,#8F2029,2025-11-25 13:47:38
A20251125134738222983,A_normal,liptint,네이밍,하운드HOUND,124,61,75,26,157,133,#7C3D4B,2025-11-25 13:47:38
A20251125134738153317,A_normal,liptint,네이밍,헤이HEI,217,95,102,43,177,149,#D95F66,2025-11-25 13:47:38
A20251125134738339473,A_normal,liptint,네이밍,히어리HEARLY,172,90,110,37,164,133,#AC5A6E,2025-11-25 13:47:38
A20251125134738107498,A_normal,liptint,라카,NEW131크림차,221,129,109,48,163,155,#DD816D,2025-11-25 13:47:38
A20251125134738815595,A_normal,liptint,라카,NEW133썸머,198,114,138,44,164,130,#C6728A,2025-11-25 13:47:38
A20251125134738105273,A_normal,liptint,라카,NEW135히피,219,98,123,44,178,139,#DB627B,2025-11-25 13:47:38
A20251125134738109167,A_normal,liptint,라카,NEW136우롱,204,125,125,46,159,142,#CC7D7D,2025-11-25 13:47:39
A20251125134739114796,A_normal,liptint,라카,NEW137브리즈,193,108,135,42,165,129,#C16C87,2025-11-25 13:47:39
A20251125134739468476,A_normal,liptint,라카,NEW138파르페,202,100,83,42,168,157,#CA6453,2025-11-25 13:47:39
A20251125134739157454,A_normal,liptint,라카,NEW140스쿱,162,83,72,34,161,150,#A25348,2025-11-25 13:47:39
A20251125134739207880,A_normal,liptint,라카,NEW141콩포트,158,97,97,36,153,139,#9E6161,2025-11-25 13:47:39
A20251125134739265244,A_normal,liptint,라카,NEW142토피,159,100,91,37,152,144,#9F645B,2025-11-25 13:47:39
A20251125134739804995,A_normal,liptint,라카,NEW143브륄레,161,93,94,36,157,140,#A15D5E,2025-11-25 13:47:39
A20251125134739331278,A_normal,liptint,라카,NEW144피스타치오,144,98,82,35,146,145,#906252,2025-11-25 13:47:39
A20251125134739108561,A_normal,liptint,라카,NEW145구아바,176,90,98,37,164,140,#B05A62,2025-11-25 13:47:39
A20251125134739327641,A_normal,liptint,라카,NEW147커런트,174,74,106,35,172,131,#AE4A6A,2025-11-25 13:47:39
A20251125134739962143,A_normal,liptint,라카,NEW149빈즈,143,65,69,29,162,142,#8F4145,2025-11-25 13:47:39
A20251125134739110739,A_normal,liptint,라카,NEW150페퍼,165,67,63,32,169,152,#A5433F,2025-11-25 13:47:39
A20251125134739261079,A_normal,liptint,라카,NEW웜톤추천132롤리,223,122,122,48,168,146,#DF7A7A,2025-11-25 13:47:39
A20251125134739500719,A_normal,liptint,라카,NEW웜톤추천146카야딜,160,83,93,34,161,137,#A0535D,2025-11-25 13:47:39
A20251125134739144430,A_normal,liptint,라카,NEW쿨톤추천134피치스,215,111,135,45,171,135,#D76F87,2025-11-25 13:47:39
A20251125134739251015,A_normal,liptint,라카,NEW쿨톤추천139치팅,216,101,129,44,176,135,#D86581,2025-11-25 13:47:39
A20251125134739143508,A_normal,liptint,라카,NEW쿨톤추천148아사이,144,67,86,30,163,133,#904356,2025-11-25 13:47:39
A20251125134739111938,A_normal,liptint,라카,웜톤베스트101조이풀,226,102,109,45,178,149,#E2666D,2025-11-25 13:47:39
A20251125134739102368,A_normal,liptint,라카,웜톤베스트120카페인로즈,111,27,30,19,165,149,#6F1B1E,2025-11-25 13:47:39
A20251125134739743622,A_normal,liptint,라카,쿨톤베스트115엔비,128,26,48,21,172,143,#801A30,2025-11-25 13:47:39
A20251125134739151760,A_normal,liptint,라카,쿨톤베스트116캔디드,191,32,52,32,189,160,#BF2034,2025-11-25 13:47:39
A20251125134739171661,A_normal,liptint,라카,쿨톤베스트123언스윗베리,86,40,56,17,151,128,#562838,2025-11-25 13:47:39
A20251125134739245678,A_normal,liptint,라카,102듀이,171,86,106,36,165,133,#AB566A,2025-11-25 13:47:39
A20251125134739228253,A_normal,liptint,라카,103허밍,207,107,113,44,169,144,#CF6B71,2025-11-25 13:47:39
A20251125134739254449,A_normal,liptint,라카,104체리,174,44,50,30,181,158,#AE2C32,2025-11-25 13:47:39
A20251125134739241348,A_normal,liptint,라카,105콜드,230,90,140,44,186,130,#E65A8C,2025-11-25 13:47:39
A20251125134739265184,A_normal,liptint,라카,106쥬이시,216,72,114,40,187,137,#D84872,2025-11-25 13:47:39
A20251125134739750357,A_normal,liptint,라카,107슈가,199,110,91,43,163,155,#C76E5B,2025-11-25 13:47:40
A20251125134740133014,A_normal,liptint,라카,108솔티,168,85,73,35,162,151,#A85549,2025-11-25 13:47:40
A20251125134740120747,A_normal,liptint,라카,109프레쉬,231,97,110,45,182,149,#E7616E,2025-11-25 13:47:40
A20251125134740102649,A_normal,liptint,라카,110소다,234,112,169,48,181,121,#EA70A9,2025-11-25 13:47:40
A20251125134740119374,A_normal,liptint,라카,111멜로우,204,105,122,43,169,138,#CC697A,2025-11-25 13:47:40
A20251125134740175772,A_normal,liptint,라카,112핑퐁,235,106,153,47,182,128,#EB6A99,2025-11-25 13:47:40
A20251125134740254139,A_normal,liptint,라카,113플레저,208,95,125,42,176,134,#D05F7D,2025-11-25 13:47:40
A20251125134740188044,A_normal,liptint,라카,114하모니,192,82,72,38,173,157,#C05248,2025-11-25 13:47:40
A20251125134740265973,A_normal,liptint,라카,117제타,172,80,67,35,166,154,#AC5043,2025-11-25 13:47:40
A20251125134740161142,A_normal,liptint,라카,118어도어,226,82,121,42,187,138,#E25279,2025-11-25 13:47:40
A20251125134740212316,A_normal,liptint,라카,119드리밍,254,110,145,50,186,138,#FE6E91,2025-11-25 13:47:40
A20251125134740105558,A_normal,liptint,라카,121애쉬넛,127,82,76,30,147,140,#7F524C,2025-11-25 13:47:40
A20251125134740198472,A_normal,liptint,라카,122로지로즈,187,93,105,39,167,140,#BB5D69,2025-11-25 13:47:40
A20251125134740118765,A_normal,liptint,라카,124마로,199,122,131,45,160,137,#C77A83,2025-11-25 13:47:40
A20251125134740248725,A_normal,liptint,라카,125망고,221,127,113,48,164,152,#DD7F71,2025-11-25 13:47:40
A20251125134740274261,A_normal,liptint,라카,126루시,240,142,143,53,166,144,#F08E8F,2025-11-25 13:47:40
A20251125134740345530,A_normal,liptint,라카,127로제,181,65,88,34,177,141,#B54158,2025-11-25 13:47:40
A20251125134740290902,A_normal,liptint,라카,128라이크,171,68,86,33,172,140,#AB4456,2025-11-25 13:47:40
A20251125134740208166,A_normal,liptint,라카,129마로니,166,94,96,37,158,140,#A65E60,2025-11-25 13:47:40
A20251125134740163733,A_normal,liptint,라카,130포그베리,147,60,91,29,168,129,#933C5B,2025-11-25 13:47:40
A20251125134740122390,A_normal,liptint,롬앤,올리브영단독01포멜로스킨,219,132,107,49,160,156,#DB846B,2025-11-25 13:47:40
A20251125134740278042,A_normal,liptint,롬앤,올리브영단독02누카다미아,201,122,111,45,159,148,#C97A6F,2025-11-25 13:47:41
A20251125134741237593,A_normal,liptint,롬앤,올리브영단독단품29조선무화과,238,132,123,51,169,152,#EE847B,2025-11-25 13:47:41
A20251125134741118349,A_normal,liptint,롬앤,올리브영단독단품03베어그레이프,214,128,136,48,163,139,#D68088,2025-11-25 13:47:41
A20251125134741108671,A_normal,liptint,롬앤,이나피17피치다운,191,108,101,42,161,147,#BF6C65,2025-11-25 13:47:41
A20251125134741184871,A_normal,liptint,롬앤,조앤프렌즈단품02로지엔탈,170,76,76,34,167,148,#AA4C4C,2025-11-25 13:47:41
A20251125134741265848,A_normal,liptint,롬앤,조앤프렌즈단품07쿨로즈업,166,71,83,33,169,141,#A64753,2025-11-25 13:47:41
A20251125134741720208,A_normal,liptint,롬앤,조앤프렌즈단품37구아바데이지,198,123,119,45,158,143,#C67B77,2025-11-25 13:47:41
A20251125134741656154,A_normal,liptint,롬앤,조앤프렌즈단품38클라우디베리,155,154,157,48,129,127,#9B9A9D,2025-11-25 13:47:41
A20251125134741148511,A_normal,liptint,롬앤,태닝포차코31탠드코코,180,136,117,46,143,145,#B48875,2025-11-25 13:47:41
A20251125134741151011,A_normal,liptint,롬앤,태닝포차코33알로하쥬시,227,111,109,46,174,152,#E36F6D,2025-11-25 13:47:41
A20251125134741289322,A_normal,liptint,롬앤,01포멜로코,189,92,79,39,167,155,#BD5C4F,2025-11-25 13:47:41
A20251125134741374823,A_normal,liptint,롬앤,02로지엔탈,169,76,75,34,167,148,#A94C4B,2025-11-25 13:47:41
A20251125134741215508,A_normal,liptint,롬앤,03머스키,134,56,51,26,162,149,#863833,2025-11-25 13:47:41
A20251125134741137484,A_normal,liptint,롬앤,04라드우드,114,60,55,24,152,142,#723C37,2025-11-25 13:47:41
A20251125134741133920,A_normal,liptint,롬앤,04피그피그,192,98,113,40,168,138,#C06271,2025-11-25 13:47:41
A20251125134741272727,A_normal,liptint,롬앤,05비비캔디,215,76,112,40,185,139,#D74C70,2025-11-25 13:47:41
A20251125134741179056,A_normal,liptint,롬앤,05쥬쥬브,208,83,81,40,178,156,#D05351,2025-11-25 13:47:41
A20251125134741155733,A_normal,liptint,롬앤,06모비쉬,166,87,98,36,162,137,#A65762,2025-11-25 13:47:41
A20251125134741543979,A_normal,liptint,롬앤,07체리밤,132,9,26,21,176,156,#84091A,2025-11-25 13:47:41
A20251125134741430393,A_normal,liptint,롬앤,08커런트잼,147,64,72,29,164,141,#934048,2025-11-25 13:47:41
A20251125134741836655,A_normal,liptint,롬앤,08핑크펌킨,237,105,104,47,180,155,#ED6968,2025-11-25 13:47:42
A20251125134742363392,A_normal,liptint,롬앤,09멀드피치,190,93,76,39,167,157,#BE5D4C,2025-11-25 13:47:42
A20251125134742644501,A_normal,liptint,롬앤,09코랄쥬빌레,238,75,81,43,191,162,#EE4B51,2025-11-25 13:47:42
A20251125134742266366,A_normal,liptint,롬앤,10베어애프리콧,253,115,114,50,182,156,#FD7372,2025-11-25 13:47:42
A20251125134742315211,A_normal,liptint,롬앤,10퍼지레드,230,65,75,41,192,162,#E6414B,2025-11-25 13:47:42
A20251125134742193590,A_normal,liptint,롬앤,11파파야잼,211,88,74,41,177,162,#D3584A,2025-11-25 13:47:42
A20251125134742623247,A_normal,liptint,롬앤,11푸시아바이브,229,62,84,40,193,156,#E53E54,2025-11-25 13:47:42
A20251125134742310228,A_normal,liptint,롬앤,12애플브라운,220,101,67,44,174,170,#DC6543,2025-11-25 13:47:42
A20251125134742183543,A_normal,liptint,롬앤,12웜밍업,219,127,106,48,163,156,#DB7F6A,2025-11-25 13:47:42
A20251125134742779048,A_normal,liptint,롬앤,13잇도토리,159,59,35,30,169,165,#9F3B23,2025-11-25 13:47:42
A20251125134742575404,A_normal,liptint,롬앤,13쿨링업,230,120,133,48,172,141,#E67885,2025-11-25 13:47:42
A20251125134742275288,A_normal,liptint,롬앤,14아몬드로즈,188,92,85,39,167,151,#BC5C55,2025-11-25 13:47:42
A20251125134742266769,A_normal,liptint,롬앤,14언로즈,243,95,106,46,186,153,#F35F6A,2025-11-25 13:47:42
A20251125134742332199,A_normal,liptint,롬앤,15베리피즈,243,101,129,47,185,142,#F36581,2025-11-25 13:47:42
A20251125134742557989,A_normal,liptint,롬앤,15베어피그,191,85,108,38,173,137,#BF556C,2025-11-25 13:47:42
A20251125134742398123,A_normal,liptint,롬앤,16플럼콕,116,10,19,18,171,156,#740A13,2025-11-25 13:47:42
A20251125134742115615,A_normal,liptint,롬앤,17다크코코넛,145,62,49,28,163,154,#913E31,2025-11-25 13:47:42
A20251125134742172926,A_normal,liptint,롬앤,19썸머센트,247,34,44,41,204,181,#F7222C,2025-11-25 13:47:42
A20251125134742320917,A_normal,liptint,롬앤,20쥬쥬피그,165,71,82,33,168,142,#A54752,2025-11-25 13:47:42
A20251125134742141818,A_normal,liptint,롬앤,21그레이프밤,191,50,98,34,186,135,#BF3262,2025-11-25 13:47:42
A20251125134742289333,A_normal,liptint,롬앤,22도토리밤,119,17,18,19,171,158,#771112,2025-11-25 13:47:42
A20251125134742333691,A_normal,liptint,롬앤,24베어쥬시오,234,128,81,49,167,172,#EA8051,2025-11-25 13:47:42
A20251125134742294781,A_normal,liptint,롬앤,26신비복숭아,239,92,94,45,186,158,#EF5C5E,2025-11-25 13:47:42
A20251125134742204561,A_normal,liptint,롬앤,27허니듀멜론,248,161,141,57,160,153,#F8A18D,2025-11-25 13:47:42
A20251125134742111117,A_normal,liptint,롬앤,28설화딸기,247,156,173,56,164,134,#F79CAD,2025-11-25 13:47:43
A20251125134743618243,A_normal,liptint,롬앤,30보늬밤,207,134,112,48,155,152,#CF8670,2025-11-25 13:47:43
A20251125134743152780,A_normal,liptint,롬앤,31탠드코코,180,136,117,46,143,145,#B48875,2025-11-25 13:47:43
A20251125134743181270,A_normal,liptint,롬앤,32태니구아바,194,125,122,45,155,141,#C27D7A,2025-11-25 13:47:43
A20251125134743577011,A_normal,liptint,롬앤,33알로하쥬시,227,111,109,46,174,152,#E36F6D,2025-11-25 13:47:43
A20251125134743141505,A_normal,liptint,릴리바이레드,01바닐라빈크림인척,241,149,142,54,163,147,#F1958E,2025-11-25 13:47:43
A20251125134743201746,A_normal,liptint,릴리바이레드,02로즈커스터드인척,235,161,170,56,157,135,#EBA1AA,2025-11-25 13:47:43
A20251125134743455231,A_normal,liptint,릴리바이레드,03딸기베이비슈인척,234,154,189,55,162,123,#EA9ABD,2025-11-25 13:47:43
A20251125134743267618,A_normal,liptint,릴리바이레드,04복숭아푸딩인척,253,124,119,51,178,155,#FD7C77,2025-11-25 13:47:43
A20251125134743173045,A_normal,liptint,릴리바이레드,05꿀자몽크레페인척,252,141,151,54,172,142,#FC8D97,2025-11-25 13:47:43
A20251125134743574462,A_normal,liptint,릴리바이레드,06생체리토핑인척,246,99,155,48,189,128,#F6639B,2025-11-25 13:47:43
A20251125134743319250,A_normal,liptint,릴리바이레드,07믹스베리수플레인척,225,108,161,46,179,122,#E16CA1,2025-11-25 13:47:43
A20251125134743872916,A_normal,liptint,릴리바이레드,08카야버터인척,224,136,128,50,162,147,#E08880,2025-11-25 13:47:43
A20251125134743296464,A_normal,liptint,릴리바이레드,09무화과토스트인척,197,112,103,43,162,148,#C57067,2025-11-25 13:47:43
A20251125134743223507,A_normal,liptint,릴리바이레드,10무화과요거트인척,220,134,147,50,163,136,#DC8693,2025-11-25 13:47:43
